p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
11625546,Bhama Couture Women Red & White Striped A-Line Top,"Top, A-Line",1799,Red,Bhama Couture,http://assets.myntassets.com/assets/images/11625546/2020/3/19/3216337f-7234-45f9-a419-717edbe7c2181584614765100-Bhama-Couture-Pink-Stripe-Top-With-Embroidery-54115846147636-1.jpg,19,3.93877551,"Red and White striped woven A-line top with embroidered detail, has a round neck, and three-quarter sleevesRegular Fit<br> The model (height 5'8"") is wearing a size SMaterial: Polycotton<br> Machine Wash","{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polycotton', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Lace Frills Bows and Ruffles', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Ethnic', 'Pattern': 'Striped', 'Print or Pattern Type': 'Vertical Stripes', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Bell Sleeves', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
18774322,Forever New Women Green Floral Printed High-Rise Trousers,Trousers,4800,Green,Forever New,http://assets.myntassets.com/assets/images/18774322/2022/6/18/3d9aad8b-5ea0-4fa9-a6eb-386167a5f9011655526024238ForeverNewWomenGreenFloralPrintedHigh-RiseTrousers1.jpg,172,,"<ul> <li> Green woven parallel </li> <li> Regular fit </li> <li> High-rise </li> <li> Length:  regular </li> <li> Pattern: floral printed </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 2 pockets </li> </ul><p>Main: 55% Linen, 45% Viscose. Lining: 1% Viscose</p><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Choose Dry Cleaning to keep it crisp\r\nUse chlorine-free bleach when Handwashing\r\nUse cold water to avoid shrinkage\r\nProne to wrinkling. Frugal use of spray starch and high heat ironing deliver the best results', 'Character': 'NA', 'Closure': 'Zip', 'Collection Name': 'ss22', 'Fabric': 'Linen', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sustainable': 'Regular', 'Type': 'Parallel Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'High-Rise', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven'}"
11933088,U.S. Polo Assn. Women Women Blue & White Regular Fit Striped Parallel Trousers,Trousers,2399,Blue,U.S. Polo Assn. Women,http://assets.myntassets.com/assets/images/productimage/2020/6/11/e6465a0e-0b23-4bc7-b412-375525dc39ac1591852030861-1.jpg,24,,"Blue and White striped mid-rise trousers, zip closure, and 2 pocketsRegular Fit<br>The model (height 5'8"") is wearing a size 28Material: Cotton<br> Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Zip', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Cropped', 'Main Trend': 'Multi or Variegated Stripes', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Striped', 'Print or Pattern Type': 'Striped', 'Type': 'Parallel Trousers', 'Type of Pleat': 'Pleated', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
18636428,Melange by Lifestyle Women White Relaxed High-Rise Trousers,Trousers,899,White,Melange by Lifestyle,http://assets.myntassets.com/assets/images/18636428/2022/6/6/bfccad9e-22bb-4f96-a868-945b022c0d631654526554015MelangebyLifestyleWomenWhiteRelaxedHigh-RiseTrousers1.jpg,82,,"<ul> <li> White woven trousers </li> <li> Regular fit </li> <li> Brand Fit: relaxed </li> <li> High-rise </li> <li> Length:  cropped </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> Na pockets </li> </ul><p>Material:  Cotton ;  Machine Wash</p>Brand Fit: Relaxed <br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'Relaxed', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Cropped', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'High-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
17530432,TAG 7 Women Grey & Beige Set of 2 Flared Ethnic Palazzos,Palazzos,2550,Grey,TAG 7,http://assets.myntassets.com/assets/images/17530432/2022/3/15/09d7f98c-72f6-4c12-b4b6-f7dd12be8aa61647322096017TAG7WomenGreyPalazzos1.jpg,615,,<ul> <li> Grey and beige woven palazzos </li> <li> Solid </li> <li> Opaque </li> <li> Flared fit </li> <li> Elasticated waistband </li> <li> Length: regular </li> <li> Woven viscose rayon fabric </li> </ul>Viscose Rayon<br>Machine washFlared fit <br> The model (height 5'8) is wearing a size S,"{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fit': 'Flared', 'Length': 'Regular', 'Main Trend': 'NA', 'Multipack Set': '2', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven'}"
9552603,SASSAFRAS Women Black Slim Fit Mid-Rise Clean Look Stretchable Cropped Jeans,Jeans,1999,Black,SASSAFRAS,http://assets.myntassets.com/assets/images/9552603/2022/5/20/a5b42476-d64a-49a4-a95c-54853b8148981653026711165-SASSAFRAS-Women-Black-Slim-Fit-Mid-Rise-Clean-Look-Stretchab-4.jpg,93,4.09666299,"Black solid 5-pocket mid-rise cropped jeans, clean look with no fade, has a slip-on closure, waistband with belt loops.Slim fit<br>The model (height 5""8') is wearing a size 2896% cotton, 4% spandex<br>Machine-wash","{'Add-Ons': 'NA', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Slim Fit', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
16470114,Juelle Women Green Printed Hooded Sweatshirt,Hooded Sweatshirt,2299,Green,Juelle,http://assets.myntassets.com/assets/images/16470114/2021/12/12/1a253b93-212a-48f3-b515-803e1a03349c1639328325886JuelleWomenGreenPrintedHoodedSweatshirt1.jpg,461,,"Green printed sweatshirt has a hooded,  2 pockets, long sleeves,  closure, straight hemFleece<br>Hand&nbsp;washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '443,424,324', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Fleece', 'Hemline': 'Straight', 'Hood': 'Hooded', 'Length': 'Regular', 'Multipack Set': 'NA', 'Neck': 'Hood', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Pocket': 'NA', 'Print or Pattern Type': 'Graphic', 'Sleeve Length': 'Long Sleeves', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Pullover', 'Wash Care': 'Hand Wash', 'Weave Type': 'Knitted'}"
17673426,People Women Black Skinny Fit Trousers,Trousers,1099,Black,People,http://assets.myntassets.com/assets/images/17673426/2022/3/30/a854e797-e3e7-4939-a408-900af7a557901648614518890PeopleWomenBlackSkinnyFitTrousers1.jpg,58,4.666666667,"<ul> <li> Black knitted trousers </li> <li> Skinny fit </li> <li> Mid-rise </li> <li> Length:  cropped </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> Na pockets </li> </ul><p>VISCOSE/RAYON</p><br> Fit: Skinny Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Dry cleaning is recommended.\r\nUse cold water with mild detergents when handwashing or opt for delicate setting when machine washing.\r\nAlways wash inside-out to preserve colour.\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers.\r\nIron on the reverse side with medium heat.', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Skinny Fit', 'Fly Type': 'Zip', 'Length': 'Cropped', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}"
16124370,MANGO Women Blue Boucle Pullover,Pullover,3590,Blue,MANGO,http://assets.myntassets.com/assets/images/16124370/2021/11/26/5490e39b-5b93-4683-9b46-832c4a4c63b91637929890674MANGOWomenBlueBouclePullover1.jpg,17,4.434782609,"Blue boucle pullover, has a round neck, long sleeves, ribbed hem53% Polyester, 45% acrylic, 2% elastane<br>Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Hemline': 'Ribbed', 'Knit or Woven': 'Knitted', 'Length': 'Regular', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Boucle', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Pullover', 'Wash Care': 'Machine Wash'}"
15143110,Miss Chase Women White Graduated Flare Jeans,Jeans,3199,White,Miss Chase,http://assets.myntassets.com/assets/images/15143110/2021/9/9/1d13f840-80d7-4d04-b187-6db0be9349431631190175857-Miss-Chase-Women-Jeans-9531631190175179-1.jpg,961,,"<ul><li>Light shade, no fade white jeans</li><li>Flare leg, mid-rise</li><li>Clean look</li><li>Stretchable</li><li>5 pocket</li><li>Length: cropped</li></ul><br> Fit: Wide Leg <br> Stretchable <br> The model (height 5'8) is wearing a size 2866% Cotton, 33% Polyester, 1% Elastane|<br>Machine wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Flared', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
17735262,House of Pataudi Sea Green & Silver-Coloured Woven Design Jashn Dupatta with Zari,Dupatta,1999,Sea Green,House of Pataudi,http://assets.myntassets.com/assets/images/17735262/2022/4/22/bb863d39-ac78-4854-add2-76f32852c0961650608188748-House-of-Pataudi-Women-Dupatta-5301650608188498-1.jpg,294,,"<b>About the Brand</b><br>Everything created at the House of Pataudi is inspired by the modern Indian sensibility. We believe in a seamless weave of the past with the present. Our carefully crafted pieces give expression to a refined and effortless way of life.<br><br><b>About the Collection<br>Jashn:&nbsp;</b>This line draws upon traditional costumes for inspiration while rendering an India modern aesthetic. Rich textiles with minimal yet exquisite zari embroideries. Ideal for celebrating the evening with a contemporary take on festive attire.<br><br><b>Product Design Details</b><br>Sea green and silver-toned geometric woven design dupatta zari, tasselled borderChanderi Jacquard<br>Dry cleanLength: 2.44 metre<br>Width: 94 cm","{'Border': 'Tasselled', 'Fabric': 'Poly Chiffon', 'Occasion': 'Party', 'Ornamentation': 'Zari', 'Pattern': 'Woven Design', 'Print or Pattern Type': 'Geometric', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Wedding': 'NA'}"
14179076,DressBerry Women Navy Blue & White Self-Design Poncho with Fringed Detail,Poncho,2099,Navy Blue,DressBerry,http://assets.myntassets.com/assets/images/14179076/2021/6/24/fdb8118a-1946-4b43-9ee7-c52146e004151624527103903-DressBerry-Women-Sweaters-5311624527103479-1.jpg,56,4.492063492,"Navy blue self design poncho with fringed detail ,has a round neck, long sleeves, asymmetric hem100% Acrylic<br>Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Acrylic', 'Hemline': 'Asymmetric', 'Knit or Woven': 'Knitted', 'Length': 'Regular', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Geometric', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'Fringed', 'Sustainable': 'Regular', 'Type': 'Poncho', 'Wash Care': 'Machine Wash'}"
16961378,Roadster Adobe Rose Pink Solid Round Neck Cap Sleeves Knitted Tank Regular Top,Top,799,Pink,Roadster,http://assets.myntassets.com/assets/images/16961378/2022/3/16/6b29d1cc-5bd4-40ca-a0c1-aaed971792aa1647425762967-Roadster-Women-Tops-921647425762542-1.jpg,13,4.2,"<ul><li>Adobe rose pink regular tank top</li><li>Solid</li><li>Round neck, short, cap sleeves</li><li>Knitted cotton, polyester fabric</li></ul><br>Size worn by the model: S<br>Chest: 32""<br>Height: 5'8''<br>60% Cotton, 40% Polyester<br>Machine wash, cold","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': '', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Cap Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Tank', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'Guests & Gifting', 'taxMaterial': 'NA'}"
10166565,Hypernation Women Blue Solid Open Front Shrug,Shrug,985,Blue,Hypernation,http://assets.myntassets.com/assets/images/productimage/2019/6/28/9bdf794b-4923-42a5-bb07-55e7d80839761561716342798-1.jpg,15,4.428571429,"Blue solid open front longline shrug, has sleeveless, asymmetric hem65% Cotton 35% Polyester<br>Machine-washThe model (height 5'8'') is wearing a size S","{'Fabric': 'Polycotton', 'Front Styling': 'Open Front', 'Hemline': 'Asymmetric', 'Length': 'Longline', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Surface Styling': 'NA', 'Wash Care': 'Machine Wash'}"
14995200,Aarika Girls White & Maroon Floral Printed Ready to Wear Lehenga & Blouse With Dupatta,"Lehenga, Blouse, Dupatta",2499,Off White,Aarika,http://assets.myntassets.com/assets/images/14995200/2021/8/17/316b8b81-8bb7-4c31-a399-b70c6149a4161629170497610Aarika1.jpg,78,,"White, maroon and green floral print lehenga with solid choli and dupatta<br>Maroon solid ready to wear blouse with applique and gotta patti detail, has a round neck, sleeveless, zip closure, tie-up at the back<br>White, maroon and green floral print&nbsp;ready to wear lehenga, has slip-on closure, flared hem,&nbsp;attached lining&nbsp;<br>White and gold-toned sequinned dupatta, taping borderBlouse fabric: Silk blend<br>Lehenga fabric: Silk&nbsp;blend<br>Lehenga lining: Synthetic<br>Dupatta fabric: Net<br>Hand-washDupatta measurement&nbsp;<br>Length: 1.67 m<br>Width: 40 cm","{'Blouse Closure': 'Zip', 'Blouse Fabric': 'Silk Blend', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Printed', 'Choli Stitch': 'Ready to Wear', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Embellished', 'Hemline': 'Flared', 'Lehenga Closure': 'Slip-On', 'Lehenga Fabric': 'Silk Blend', 'Lehenga Lining Fabric': 'Shantoon', 'Lehenga Stitch': 'Ready to Wear', 'Neck': 'Round Neck', 'Ornamentation': 'Patchwork', 'Regions': 'All', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Solid'}"
18200286,Taavi Women Multicoloured Checked Bagru Pure Cotton Kurta with Trousers,"Kurta, Trousers",5299,Multi,Taavi,http://assets.myntassets.com/assets/images/18200286/2022/6/3/5bca361f-7c37-45ba-9517-910ab83d5fbc1654238572783-Taavi-Women-Kurta-Sets-3421654238572119-1.jpg,7,,"Multicoloured checked Kurta with Trousers<br><br><b>Kurta design: </b><ul><li>Checked</li><li>Straight shape</li><li>Regular style</li><li>Round neck, sleeveless no sleeves</li><li>2 pockets</li><li>Knee length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Trousers design: </b><ul><li>Checked&nbsp;Trousers</li><li>Partially elasticated waistband</li><li>Slip-on closure</li></ul>Pure Cotton&nbsp;<br>Hand Wash<br>Size worn by the model: S<br>Chest: 32""<br>Waist: 26""<br>Hips: 37""<br>Height: 5'7""<br>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Checked', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Checked', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Sustainable', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Knee Length', 'Top Pattern': 'Checked', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
